nickname,roi,mdd,sharpRatio,winRate,tradingDays
灯下黑黑,0.0,0.0,,0.0,0
财富商行OTC神盾,0.0,0.0,-3.32574894,0.0,32
Latte_Eason,0.0,0.0,,0.0,26
Anonymous-User-6ebfe,0.0,0.0,,0.0,6
Cryptoholic1,0.0,0.0,,0.0,4
J哥屯币,0.0,0.0,,0.0,84
加密锅锅,0.0,0.0,-4.95469813,0.0,84
空头佬,0.0,0.0,,0.0,194
牛大饼,0.0,0.0,,0.0,20
weizixiao,0.0,0.0,,0.0,4
champion_algo,0.0,0.0,,0.0,1
Agyu345,0.0,0.0,,0.0,0
小虾侠,0.0,0.0,,0.0,215
小贾姐姐,0.0,0.0,-0.68727018,0.0,172
YoniTrader,0.0,0.0,0.51376753,0.0,143
Anonymous-User-4ebd3,0.0,0.0,,0.0,80
BESIDE_CUT_BOSS,0.0,0.0,-1.38924454,0.0,72
Anonymous-User-cc47e,0.0,0.0,,0.0,122
合适的人,0.0,0.0,,0.0,100
prysiazhnaa,0.0,0.0,,0.0,0
YaoCoco,0.0,0.0,-0.43164258,0.0,198
CallMeLeon,0.0,0.0,-2.6699809,0.0,109
GENSIPAW,0.0,0.0,,0.0,22
xmxj,0.0,0.0,,0.0,193
frank6850,0.0,0.0,,0.0,29
tankitty,0.0,0.0,,0.0,16
FrFiTrade,0.0,0.0,,0.0,12
Kendali,0.0,0.0,-2.3168183,0.0,67
NLibot,0.0,0.0,,0.0,18
空军来袭,0.0,0.0,-1.35992071,0.0,125
CM_MaxReward,0.0,0.0,-0.51235396,0.0,110
Hugh修,0.0,0.0,,0.0,53
xxcoin,0.0,0.0,,0.0,0
vukanhadzic,0.0,0.0,-6.57566358,0.0,60
被動1號-無需補倉,0.0,0.0,,0.0,6
BreakSol,0.0,0.0,1.91969057,0.0,214
truth_trader360,0.0,0.0,,0.0,34
鹿队VX丨BNBVIP9,0.0,0.0,,0.0,13
孟威751,0.0,0.0,,0.0,2
mngltrds,0.0,0.0,,0.0,8
龙卷风量化,0.0,0.0,,0.0,50
Margintest,0.0,0.0,1.63859729,0.0,218
spring-shengli,0.0,0.0,0.28112598,0.0,214
超神,0.0,0.0,,0.0,193
GLX-99,0.0,0.0,,0.0,0
IlGuGong_K,0.0,0.0,-5.51289458,0.0,81
GregorAI,0.0,0.0,-1.87923016,0.0,76
0xzane,0.0,0.0,,0.0,6
BG31A,0.0,0.0,-1.08728757,0.0,100
MoonBot_OneLove,0.0,0.0,,0.0,72
001453,0.0,0.0,,0.0,5
12306,0.0,0.0,-3.22771833,0.0,55
交易胖虎,0.0,0.0,,0.0,123
l_Alchemist_l,0.0,0.0,-2.67518586,0.0,63
w_winnie,0.0,0.0,,0.0,15
RayFlame1206,0.0,0.0,,0.0,71
宁缺毋滥1,0.0,0.0,,0.0,184
Secrettrendfollower,0.0,0.0,-1.82755718,0.0,147
以太公主,0.0,0.0,-3.99913643,0.0,46
JustATraser,0.0,0.0,-4.52169819,0.0,34
TREEDEXCRYPTO,0.0,0.0,,0.0,17
D3,0.0,0.0,1.50324732,0.0,57
本因坊,0.0,0.0,-1.79633373,0.0,33
danwai,0.0,0.0,,0.0,168
Zakisoo12gghjjj,0.0,0.0,,0.0,164
Cryptoshubhrant,0.0,0.0,-1.71567723,0.0,132
TheAutoTrader,0.0,0.0,1.44800131,0.0,68
Vans,0.0,0.0,,0.0,0
NoMoney_NoLove,0.0,0.0,2.26734317,0.0,71
赏金大猎人,0.0,0.0,-4.04069,0.0,70
Frozen大魔王,0.0,0.0,,0.0,2
jmx888,0.0,0.0,,0.0,46
Hao879,0.0,0.0,,0.0,0
abadyyat,0.0,0.0,-1.7991656,0.0,76
AvengerBULL33,0.0,0.0,,0.0,2
Socz3k,0.0,0.0,1.53096606,0.0,108
Crystal_liu,0.0,0.0,,0.0,7
啟動,0.0,0.0,,0.0,0
pineappleofevolution,0.0,0.0,,0.0,126
LUCA-铁头多军,0.0,0.0,,0.0,184
QueenMonoke,0.0,0.0,-3.20417006,0.0,51
Cryptoflation,0.0,0.0,,0.0,113
STEP1000,0.0,0.0,-3.11245642,0.0,32
LOYARMO,0.0,0.0,,0.0,7
量化交易CryptoQuant,0.0,0.0,,0.0,197
Anwar_Huzoor1,0.0,0.0,,0.0,0
小賠賭大賺,0.0,0.0,,0.0,0
billionaire_Frank,0.0,0.0,-1.3284809,0.0,114
Oussama_is_money,0.0,0.0,-3.85978665,0.0,68
Tothemooonnnnnnn,0.0,0.0,,0.0,2
心爱的小摩托,0.0,0.0,-0.72472923,0.0,122
TTrader007,0.0,0.0,4.24876118,100.0,36
Anonymous-User-94178,0.0,0.0,-3.18416219,0.0,36
虎虎生風老虎拳,0.0,0.0,,0.0,17
浩博交易论势,0.0,0.0,,0.0,0
FourOfAlpha1,0.0,0.0,-1.43194739,0.0,142
纸上谈兵8V8,0.0,0.0,-4.93854063,0.0,73
jeffreaktw,0.0,0.0,,0.0,0
SteadyPilot,0.0,0.0,3.04825008,0.0,112
ZK-Master,0.0,0.0,-3.44688355,0.0,56
anhSiDa2004,0.0,0.0,-1.82156861,0.0,85
财神爷168,0.0,0.0,,0.0,56
GoldUp,0.0,0.0,0.09932273,0.0,82
inazir,0.0,0.0,,0.0,11
BVgid16,0.0,0.0,,0.0,0
weibo时光预言机i,0.0,0.0,,0.0,106
Anonymous-User-b40c4,0.0,0.0,,0.0,35
太极生两仪,0.0,0.0,,0.0,15
YourAverageJoe,0.0,0.0,,0.0,5
Bitcoin888888,0.0,0.0,2.40163234,0.0,191
Crypto刘,0.0,0.0,-0.21294236,0.0,150
罗伯特-基里曼,0.0,0.0,-2.48725565,0.0,62
冲冲冲啊打,0.0,0.0,,0.0,24
要起飞撸,0.0,0.0,-0.35822682,0.0,213
media-big-b,0.0,0.0,,0.0,2
NixingZhe,0.0,0.0,3.66789141,0.0,114
一起发,0.0,0.0,,0.0,71
V个猪脚饭,0.0,0.0,,0.0,88
Ctalks,0.0,0.0,2.28348105,0.0,212
Mark_MI,0.0,0.0,3.04329024,0.0,141
joemeemac04,0.0,0.0,-3.899168,0.0,77
范米索Misso,0.0,0.0,,0.0,44
Only2win,0.0,0.0,-3.77709962,0.0,77
permabuLLti,0.0,0.0,,0.0,0
RegnumAlper,0.0,0.0,0.67613461,0.0,100
老韭菜回本路,0.0,0.0,,0.0,0
百花缭乱,0.0,0.0,1.24758425,0.0,130
MuhammetBahattinAy,0.0,0.0,-4.87767904,0.0,58
CryptoTradingQueen,0.0,0.0,-1.06939209,0.0,109
Program-Trader-AK,0.0,0.0,-2.5053137,0.0,93
Anonymous-User-05b56,0.0,0.0,,0.0,88
JASON-Ecuador-H,0.0,0.0,-8.83647464,0.0,53
proswingtrader,0.0,0.0,,0.0,152
火箭量化交易,0.0,0.0,-4.2462852,0.0,58
AerialPredator,0.0,0.0,-2.30147018,0.0,137
优质稳健交易员,0.0,0.0,,0.0,145
savasemin,0.0,0.0,-2.87368902,0.0,48
UGAALTY,0.0,0.0,,0.0,11
百倍计划1,0.0,0.0,,0.0,0
5491,0.0,0.0,,0.0,89
Cryptomexa,0.0,0.0,0.07391448,0.0,133
349小浪,0.0,0.0,,0.0,0
Anonymous-User-a638a,0.0,0.0,,0.0,103
TraderRubi,0.0,0.0,,0.0,68
earnapension,0.0,0.0,,0.0,0
Divergencetrade,0.0,0.0,,0.0,0
Bermigue,0.0,0.0,-2.42710915,0.0,97
Rami8484,0.0,0.0,3.39713044,0.0,67
洋小五,0.0,0.0,-2.48725565,0.0,66
Target50,0.0,0.0,-3.99968856,0.0,56
rkontoni,0.0,0.0,,0.0,0
SohaWin,0.0,0.0,,0.0,0
Anonymous-User-533d8,0.0,0.0,-1.50089866,0.0,166
Far-Stone,0.0,0.0,,0.0,30
劉铖,0.0,0.0,,0.0,0
DDDHONGADEpatil,0.0,0.0,,0.0,13
azhali,0.0,0.0,,0.0,135
Icopyothers,0.0,0.0,,0.0,112
Xamvn_Capital,0.0,0.0,,0.0,70
SevenDegits,0.0,0.0,,0.0,70
CoinTrainer,0.0,0.0,,0.0,8
AvocadoTrading,0.0,0.0,,0.0,0
驰美slx十里香,0.0,0.0,,0.0,163
leefund,0.0,0.0,,0.0,0
8rinza,0.0,0.0,,0.0,190
LimitlessJoe,0.0,0.0,,0.0,30
berichcoin-again2024,0.0,0.0,,0.0,2
暴涨点888交易法,0.0,0.0,,0.0,2
2B-,0.0,0.0,,0.0,27
看空就让它归零,0.0,0.0,1.99960945,0.0,80
Beatrix1193,0.0,0.0,,0.0,9
Mexmetche,0.0,0.0,,0.0,0
dragodanny,0.0,0.0,,0.0,78
Liquid_King,0.0,0.0,-0.1797955,0.0,141
巴菲特他哥,0.0,0.0,-5.02406949,0.0,35
VIP_2024,0.0,0.0,-2.95021875,25.0,87
英雄联盟梦泪,0.0,0.0,,0.0,0
rodrigopalta,0.0,0.0,,0.0,21
ChaosMath,0.0,0.0,,0.0,1
BitARK22,0.0,0.0,,0.0,104
北冥有鱼俱乐部,0.0,0.0,0.31993961,0.0,115
大雨神带你赢,0.0,0.0,,0.0,3
Anonymous-User-28U16,0.0,0.0,,0.0,211
qwerty789001,0.0,0.0,,0.0,18
acoelb04,0.0,0.0,,0.0,0
AI_Crypto_Sniper,0.0,0.0,-0.77976047,0.0,80
TAM_TRAED,0.0,0.0,,0.0,1
一杯长岛下肚,0.0,0.0,-7.64344514,0.0,68
cryptovishvam,0.0,0.0,,0.0,11
TradeIgniter,0.0,0.0,,0.0,181
Legendary-Warriors,0.0,0.0,,0.0,6
匿名用户-6772b,0.0,0.0,,0.0,2
Onur_42,0.0,0.0,0.95857793,0.0,165
步步为营1319,0.0,0.0,,0.0,4
JulsZ,0.0,0.0,,0.0,90
Yolo-Trader_X1000BTC,0.0,100.0,-0.54408476,35.8491,121
老王,0.0,0.0,,0.0,57
Sanz123,0.0,0.0,-4.12231669,0.0,77
成功就是把一件事操練到極致,0.0,0.0,,0.0,24
dolgombae,0.0,0.0,,0.0,20
niming369,0.0,0.0,,0.0,0
KingAge,0.0,0.0,,0.0,171
期天資訊,0.0,0.0,,0.0,6
纳斯达克交易员kk,0.0,0.0,,0.0,25
梅林,0.0,0.0,,0.0,8
Anonymous-User-0097c,0.0,0.0,,0.0,41
可乐姐,0.0,0.0,,0.0,23
HongKong_Cow,0.0,0.0,,0.0,137
广东-小蚂蚁,0.0,0.0,-1.56249863,0.0,122
Anonymous-User-007cb,0.0,0.0,,0.0,111
IronBorn,0.0,0.0,-2.20003111,0.0,90
Unknown___7362,0.0,0.0,,0.0,11
Anonymous-User-5307b,0.0,0.0,,0.0,111
rokettube,0.0,0.0,,0.0,97
0xec,0.0,0.0,0.98887706,0.0,72
Lucky_Coin9,0.0,0.0,-4.63763609,0.0,57
Kingtridents,0.0,0.0,-4.05171814,0.0,44
x5peryear,0.0,0.0,,0.0,8
十年老手稳扎稳打,0.0,0.0,,0.0,13
IceB89,0.0,0.0,,0.0,3
Cruzible,0.0,0.0,-3.5119154,0.0,59
交易员老狗,0.0,0.0,,0.0,1
三号选手,0.0,0.0,-2.02694316,0.0,210
贝莱德资本,0.0,0.0,,0.0,2
Ai币赢大数据,0.0,0.0,1.52474285,0.0,157
Joshconner,0.0,0.0,,0.0,48
Richyrich9,0.0,0.0,,0.0,6
沐棈,0.0,0.0,,0.0,0
samuelalfonso,0.0,0.0,,0.0,1
做正确的交易并交易正确,-1e-06,0.0,,0.0,0
TOMMYWZZ,-9.5e-05,0.0,,50.0,1
Zair_hasashi,-0.001239,0.0,,100.0,1
DYOR龙哥,-0.001299,0.001299,,50.0,1
CrystalGal94,-0.00226,0.0,,100.0,13
炒币养家-Tom,-0.003042,0.003042,,0.0,35
Anonymous-User-62893,-0.00357,0.0,,0.0,0
GKita,-0.003588,1.4414003,,33.3333,2
GreekGodAndy,-0.006858,0.0,,100.0,19
容我暴富,-0.007992,0.00128309,,18.1818,2
Anonymous-User-7d64a,-0.019674,0.01333291,,50.0,22
图图兔混币圈,-0.026406,16.944981,,4.7619,13
小小玩家玩玩,-0.028605,0.00237962,,0.0,0
Lead_Trader,-0.050547,0.0,,0.0,1
AlgoProfitBTC,-0.055152,0.0,,60.0,1
Be_Reach,-0.058536,0.0,,50.0,2
脚也聪明,-0.05859722,0.05859723,-2.45743356,100.0,110
比特幣前鋒,-0.061759,0.0,,0.0,0
KengNam,-0.062274,0.0,,100.0,13
Anonymous-User-6d99b,-0.066456,0.0,,0.0,0
系统流,-0.069933,0.40836529,,0.0,0
车手XP,-0.071891,16.28799,,92.8571,21
TradeDroid,-0.08176,0.0,,60.0,0
求求你带我回本吧,-0.083222,41.433424,,60.0,9
白日梦不想家,-0.08698192,0.68919022,0.28133071,85.7143,33
冲冲冲冲冲冲冲,-0.095107,0.23674252,,50.0,1
Matic9527,-0.122895,0.13118303,,50.0,2
悟道交易,-0.129086,3.2819255,,0.0,5
Turtle_3,-0.13143887,5.6516951,2.36044063,58.8235,121
Raxy2001,-0.135033,0.857533,,11.1111,5
Apollo8,-0.135168,9.813635,,66.6667,19
逸安之家,-0.151502,0.151502,,0.0,99
Ndd88,-0.155997,0.0,,75.0,1
DV-Alpha,-0.15895938,0.48463719,-2.26234755,57.7465,82
Asghar-Estalone,-0.17618,0.0,,0.0,0
Mansoor007,-0.177499,0.0,,0.0,0
Trustme,-0.19482024,0.61842179,3.68022512,100.0,58
kaizen41,-0.196458,0.0,,50.0,0
StarLabs-01,-0.220117,10.333128,,60.0,3
Software-Engineer-AI,-0.240547,1.270313,,33.3333,3
AlKuDi,-0.251221,0.2932753,,41.1765,4
JiaweiY,-0.26092,1.788138,,0.0,1
ProfitableMaterKing,-0.272502,15.966257,,70.0,14
TraderCobra,-0.27389,0.0,,0.0,0
Rango_26,-0.281536,0.0,,16.6667,1
TO_THE_MOON_91,-0.285499,0.0,,0.0,0
冰冷热带鱼1000u挑战,-0.28604304,62.764302,1.669699,34.7826,68
Mr-Anderson00077,-0.292758,0.0,,0.0,0
人造湖泊量化,-0.293065,8.1947279,,75.7143,16
Laike-Quant-bot-01,-0.302939,0.22867621,,72.7273,0
beop,-0.303106,0.0,,0.0,0
三哥带单,-0.308564,0.0,,100.0,0
NogaPLCH,-0.311694,1.463097,,0.0,8
Xscale,-0.312242,0.0,,0.0,0
Thuan-Phan,-0.320114,0.320114,,0.0,1
Anonymous-User-d3350,-0.33156831,1.3430695,0.20599819,25.0,217
mastertrading3x,-0.340495,1.5726003,,90.4762,2
Autopia,-0.369022,0.0,,41.6667,0
INVESTIDEAUA,-0.378566,16.40447,,22.2222,18
小狮子绵绵,-0.38193656,25.5883,3.64833171,68.0,151
稳定首席,-0.389327,0.8061801,,50.0,6
千分之二,-0.409877,0.0,,42.8571,0
ReiMaKo,-0.41497353,32.366593,0.11869201,50.0,95
Rajrocks1,-0.416933,0.7785278,,80.531,8
GemScalper04,-0.443455,27.925238,,61.2903,13
srgaashish,-0.448464,0.0,,0.0,1
Leaked_Timeline,-0.44909169,16.988184,1.08567365,76.1905,44
The_Executioner,-0.46092893,64.512218,3.52524335,85.7143,31
Alisa-Lead,-0.489988,0.0,,38.8889,0
Namkcul,-0.50275095,69.644667,2.68793843,92.5714,82
Vir2oOz,-0.506189,30.529794,,75.0,15
ObserverSys04,-0.53343775,0.60609556,-2.35971966,28.5714,69
btctia,-0.54296676,8.47051,1.90995184,76.0,50
MRLEEWin,-0.550195,46.740634,,100.0,6
量化交椅,-0.55298579,4.5797838,0.16004671,42.953,99
天下会,-0.555608,0.0,,70.0,1
Madboly,-0.566713,0.21016592,,50.0,0
HAY_YATT,-0.567066,0.0,,0.0,0
MAJ_Trade,-0.573373,5.272115,,76.5957,19
TheShield-29HN,-0.583268,1.3627065,,25.0,5
binzwinh,-0.626158,0.0,,0.0,23
燕雀醉青天,-0.63935,27.10323,,50.0,10
ozpin,-0.64864056,1.761057,-2.18917097,14.2857,218
RAS-TRADINHN,-0.67277,0.0,,10.0,1
Kazananlar35,-0.725118,0.0,,75.0,0
QuantPools,-0.75324042,8.681309,-2.10756379,29.4118,70
Thai_Anh_Tuan,-0.756321,0.48520289,,50.0,7
SeekingAlpha,-0.762928,4.732717,,0.0,1
Khanhtx,-0.767021,0.767021,,0.0,22
SPBLbot,-0.817689,0.817689,,40.0,30
GODSTER1004,-0.828666,0.0,,100.0,10
专业爆仓员,-0.832948,2.6316328,,88.2353,3
xsend-DT-x2-x3,-0.86408847,27.880899,1.13124769,84.2105,151
Alexeyev1ch,-0.865819,1.3352536,,0.0,2
LevelBot-HighRisk,-0.867123,0.90304,,0.0,4
蛋蛋发光的男人,-0.87353119,20.993119,2.49370485,66.6667,104
no_need_name,-0.876578,38.430855,,70.0,15
PicassoTrading,-0.877737,10.029985,,80.5369,20
Crypto-Man-9999,-0.886741,8.2006172,,85.7143,5
RaphaelZ_Crypto,-0.89247243,22.240001,2.75245515,60.6742,47
DonFredyFlamengo,-0.8929146,7.6138422,1.3248808,98.4211,58
simplyearn,-0.914191,0.0,,83.3333,9
BQQ,-0.91911,1.4517877,,84.6154,4
SimplyMoney,-0.95241,74.054823,,93.3333,28
cJ_93,-0.966746,0.0,,100.0,1
NhiepPhong3879,-0.997,0.0,,93.3333,1
衡欧巴千倍之路,-1.00743,100.0,3.13067395,55.5556,43
ClosingMyDebts,-1.031087,1.2653242,,69.2308,4
Apna-Advisor,-1.03645414,6.5001866,-0.77767503,97.8261,169
Diffday,-1.039382,2.8199797,,98.8274,14
老庄不是庄,-1.044819,1.8705791,,33.3333,2
稳稳的就好,-1.0844363,31.462085,0.57181302,61.5385,200
Cyborg_no1,-1.086537,1.2688855,,25.0,0
haiker,-1.10965764,2.6551513,-1.35809282,0.0,32
Canopus88,-1.109885,2.610697,,66.6667,3
0000X0000,-1.12167586,43.50592,2.89288301,88.172,112
lujinan,-1.131401,2.706833,,61.9835,3
时代链潮战狼,-1.14441209,76.048275,1.86322552,84.3373,43
区块狂人,-1.147253,0.0,,0.0,0
初雪,-1.149966,3.466327,,0.0,21
二二二二二二,-1.17219524,1.1721952,-2.62398604,39.6552,70
C827,-1.19157065,54.672743,4.92302494,63.6364,68
safeearnings,-1.23417875,20.330442,0.17615979,0.0,105
JohnnySpirit,-1.27831962,9.3755499,2.38373143,33.3333,194
RoNiN-47,-1.294664,3.2444065,,98.2955,5
Safe_Leverage,-1.297438,1.2818788,,40.0,3
PrimeCoinsPick,-1.3318162,1.3318162,1.83894045,57.1429,30
_secure_,-1.355083,22.774705,,50.0,24
内圣外王,-1.359821,41.072748,,79.1667,18
淘淦渔,-1.371573,4.863376,,42.4242,5
AITradingBotBeta,-1.38965402,9.481898,-0.14810679,28.5714,42
UpboundStudio,-1.397009,24.438937,,24.0,16
春渐远,-1.404487,0.0,,0.0,1
phoenix-etf,-1.416845,0.0,,0.0,0
Faster_3,-1.441413,1.6134026,,0.0,1
幻予鳴,-1.450271,16.986087,,0.0,17
HungryHamster,-1.472945,0.30435149,,20.0,0
_微尘_,-1.48869743,38.773973,-0.09701208,14.2857,106
MasterCaptain,-1.52256781,28.859408,0.34063483,83.5821,46
MiiaHash,-1.5333258,1.5386853,2.17386398,53.125,41
CryptoParida,-1.559689,15.220221,,90.0,15
xBIGzzz,-1.564795,1.3824268,,37.5,4
TTzero,-1.582115,8.6937473,,57.9686,118
Trend_following_ST,-1.58799745,12.17714,-0.23736127,50.8475,45
阿尔法米,-1.58970186,14.958809,-3.36030301,0.0,83
StrongAstonMartin,-1.59192274,42.43354,1.47845373,69.3548,170
Farhan_Sakhawat,-1.609776,1.837675,,65.3846,22
Xhelenga,-1.694541,52.905674,,61.7647,19
上弦之月,-1.71367854,20.55062,2.18574311,32.2034,44
Zerotolarance,-1.74750188,55.595036,5.19899408,60.4938,61
TheUnderDog,-1.75912132,2.6486465,-5.61919073,0.0,76
GrandMasterZ,-1.7733751,63.619411,1.80113101,52.6882,97
Futureinw,-1.779663,10.234584,,50.0,14
StrategyCryptoCap,-1.79364441,12.682288,7.59061331,94.958,99
DV-Omega,-1.81365385,1.8136539,-3.2200563,58.5366,58
合约交易策略,-1.854653,24.164976,,90.3226,18
T博士2,-1.86627,8.0691178,,93.3333,26
书生带你升级,-1.866336,0.0,,96.2963,6
Forester777,-1.87491561,46.459912,1.31597562,65.9259,45
钱茂盛-机构金牌交易员,-1.888747,0.0,,0.0,0
Mitralalneroula,-1.902451,1.7420636,,44.4444,2
精准狙击哥,-1.910891,0.0,,0.0,0
阿里巴巴基金,-1.93018841,3.3850214,-2.80228169,0.0,161
trend-follower,-2.02757534,3.3661925,1.90273606,66.6667,60
Go-taiji,-2.03048375,59.576619,3.92022664,50.0,52
库里南2号,-2.061555,2.490127,,28.5714,5
-CryptoChecker-,-2.0801,2.4622224,,50.0,23
herry_98,-2.084605,8.2539747,,0.0,2
GANDALF-,-2.094242,38.297131,,62.5,11
VIP_TRADING2,-2.139904,2.81695,,0.0,11
34UYS34,-2.143128,5.2578216,,45.1613,14
就是一个萝卜,-2.150214,12.289374,,74.6154,19
Auto-K,-2.17965894,18.387929,3.8506446,82.4176,43
LowVolQuant,-2.1884294,5.6307611,-0.78138529,98.4127,99
新蜂,-2.188847,2.7635893,,50.0,1
FullTrading,-2.202172,14.233093,,40.0,3
Anonymous-User-rtygu,-2.202293,1.9008146,,0.0,3
The-True-Trader,-2.226918,62.027187,,74.5098,14
宋歌,-2.259979,0.0,,33.3333,0
Tradedove,-2.27112969,32.16263,-2.73455839,14.2857,74
cybertaza27,-2.27735235,6.4740515,0.17315513,81.8182,139
ProVision_Capital,-2.28873671,49.416451,2.48160986,62.069,52
1Hendrix,-2.300837,4.1590944,,86.4865,10
Kingscalper,-2.308172,3.9183035,,75.0,8
牛牛爸爸1993,-2.33916,9.5121079,,0.0,1
大道-短线狙击,-2.354189,11.383505,,70.0,3
STLKL,-2.35870778,26.174685,-2.23771206,17.6471,55
TCS长线策略,-2.381479,8.5057865,,0.0,7
稳健的交易员,-2.403836,5.5478144,,60.0,2
sm_fire,-2.426239,11.495252,,65.0,4
狗叔,-2.45647658,5.1493419,,66.6667,28
Capital-K,-2.465176,0.0,,100.0,1
Cau_be_dau_co,-2.466426,3.4357753,,50.0,11
fly_fish,-2.511963,6.7631972,,0.0,18
GaLoWy,-2.512352,1.5686668,,20.0,1
WinClock,-2.57461362,20.081053,0.93503231,31.5789,99
Apsubba,-2.578471,4.130817,,0.0,3
順浪,-2.583013,74.412469,,80.0,26
Long_road,-2.60718137,5.5671498,-4.57340966,18.75,63
AF5MMM,-2.612517,3.401866,,0.0,2
SlowNstudy,-2.615904,5.5207965,,68.9655,2
goldWwater,-2.62899469,22.516687,1.11334805,94.898,38
kriptomaxnews,-2.63064175,32.694352,1.35867379,69.8225,140
Shoaib_trader,-2.637384,6.5522381,,70.4,23
不得已,-2.658322,13.167856,,20.0,2
程序员被优化_币圈流浪,-2.760288,0.0,,0.0,0
tb9124,-2.76502464,40.67711,1.31314404,33.3333,154
路遥trader,-2.776541,2.776541,,0.0,15
Black-Hat-Trader,-2.79329795,37.952141,-0.83592579,41.6722,110
大势所趋,-2.84421748,17.256728,2.33536838,38.4615,37
FreedomPlan27,-2.850038,10.376009,,88.4615,14
7Godlyball7,-2.861851,3.4607784,,50.0,0
Safe_Trade4ever,-2.88785332,4.2362262,-4.05055559,32.0,44
d0ntmiss,-2.91062,2.6717323,,0.0,2
Sem-1982,-2.916254,10.19203,,76.1905,15
Captain-Trader,-2.948776,6.579242,,61.5385,2
-BEARMAN-,-2.95664779,46.867922,-0.33758845,93.2692,83
Milktea_Everyday,-2.957058,7.8684718,,50.0,13
Tony_Santoshi,-2.980457,14.196365,,89.4737,27
随风起飞,-2.997566,7.3686621,,50.0,2
SAADONLINE,-3.007905,1.8878053,,80.0,8
Lucast2010,-3.037991,41.930626,,76.9231,2
100倍单车变飞机,-3.063537,64.870911,,0.0,18
c2da4,-3.126817,0.0,,0.0,8
iBlueWhale,-3.177267,31.826352,,100.0,3
花果山大王,-3.19548,47.62466,,88.6076,25
Boomdeal,-3.20461957,9.2768111,-0.11907443,33.3333,84
HazySundae,-3.21029574,75.578988,2.30839011,60.7143,104
168HengHeng,-3.220709,23.027796,,73.6842,7
旺ying,-3.249767,24.066895,,66.6667,4
短尾羊羊,-3.280468,1.9405712,,50.0,0
GBot_PRO,-3.317828,6.5543753,,98.9841,14
UniTS,-3.344434,13.676864,,88.0597,3
低杠杆交易员,-3.348777,21.865255,,75.0,7
INSANELYGIFTED,-3.37511677,42.653758,2.44018529,80.0,66
CryptRey,-3.388928,0.0,,50.0,1
KriptoBarji,-3.406783,39.113928,,96.2963,18
MMOMENTUMM,-3.44023863,10.389558,1.68186524,60.0,168
Marcus_TSH,-3.44774543,3.4477454,-2.66976839,0.0,74
一只小水鱼,-3.462402,0.0,,0.0,1
CorvusTradingPr0,-3.497973,3.931946,,0.0,0
SriCrypto1,-3.499977,60.002416,,59.1667,23
konrir,-3.501833,3.501833,,0.0,0
hacaruk,-3.522339,0.0,,0.0,0
CryptoElongated,-3.546925,37.075452,,89.7059,14
bogasever,-3.554121,7.8181308,,0.0,2
西方甄选量化,-3.55830916,45.356196,2.60039517,93.9929,99
月神投资,-3.570302,10.866586,,0.0,1
SiempreCopyTrading,-3.57229296,20.689708,-6.67400537,26.5957,101
AlgoXxX,-3.580466,8.1932291,,27.8215,2
DoerDAO-无为,-3.595644,48.991301,,86.6667,25
No1LFXeRo,-3.613071,5.7092667,,25.0,2
Tenets,-3.6432463,6.5795986,2.04284649,22.2222,121
Nice1zzz,-3.647552,0.0,,0.0,0
Tom--Jerry,-3.67411708,74.905752,-0.067466,84.3137,85
doge起飞模式,-3.674844,7.2630851,,0.0,5
郭哥带单有门槛2万USD起跟带飞,-3.681134,51.406264,,50.0,19
LEADTRADERVIP1000,-3.725627,43.742628,,87.5,18
WhiteWaveCTS,-3.740682,3.3038242,,36.3636,24
CavidanHolding,-3.762006,3.5038808,,66.6667,1
细水长牛,-3.805046,6.644078,,16.6667,4
拼一次富三代,-3.829031,4.071589,,50.0,2
继续,-3.83078497,29.190077,-3.37667848,44.4444,117
圆你的回本梦,-3.846373,48.019873,,41.6667,24
Prescription,-3.87375,9.0748638,,71.4286,3
江南猛虎,-3.88573495,45.115909,4.63978314,78.5714,103
天羽7,-3.919387,36.590606,,0.0,3
宝总BTC,-3.949521,3.0039335,,56.25,1
Magic-Treader,-3.956446,20.730018,,84.4612,15
Pegasus_CTA,-3.978608,65.482348,,0.0,18
S_Kia,-3.997406,4.2796871,,11.1111,14
PapaGoose,-4.00170403,9.7286312,0.57659815,66.6667,53
19brother,-4.00690921,22.956511,1.19598849,71.9178,79
法施7,-4.034332,4.6481775,,27.7778,24
Ranegan,-4.063457,8.639365,,44.4444,2
花椒王,-4.08542,8.8672653,,0.0,2
神鬼军师,-4.087115,2.7027957,,0.0,3
操币养家,-4.11495842,4.1149584,-0.39153814,0.0,159
Anonymous-User-d6e7c,-4.1249724,16.394131,-0.77891108,75.0,85
LuckyApril,-4.12551982,5.688705,0.88110767,66.6667,143
Pheasant_Osman,-4.16247024,7.8305199,1.5974283,50.0,119
SummerParadise,-4.208395,63.535971,,65.8537,25
hunhun_,-4.221952,30.456794,,65.0,8
ALI333999,-4.22235,68.234638,,70.4301,23
Imsmo,-4.222834,9.134995,,56.0,25
The_top,-4.235773,20.920826,,50.0,15
小笼包儿,-4.241531,42.906545,,64.2857,2
-Urf-,-4.275121,3.5314455,,49.2458,11
ToTheTop89,-4.29431,24.09448,,50.0,15
LastGamer,-4.297896,0.0,,25.0,0
泪如雨下,-4.326603,5.2619906,,33.3333,28
StatisticalAdvantage,-4.33551,4.33551,,50.0,9
upupupupuuuuuuup,-4.336928,30.765775,,63.1579,2
